"id","expname","subject","ip","condnum","choice","submitted","event","name","value","time"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"d2\",\"\",\"12540\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"d2\",\"out\",\"12664\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"d1\",\"in\",\"12665\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"d1\",\"\",\"13124\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"d1\",\"out\",\"13249\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"d0\",\"in\",\"13273\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"d0\",\"\",\"13696\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"d0\",\"out\",\"13795\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"e0\",\"in\",\"13808\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"e0\",\"\",\"14305\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"e0\",\"out\",\"14355\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"e1\",\"in\",\"14367\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"e1\",\"\",\"14852\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"e1\",\"out\",\"14931\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseover\",\"e2\",\"in\",\"14932\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""click\",\"e2\",\"\",\"15410\"
"3","1_5x5_2.php","2R_1; _pk_ses.1.71f7=*","10.158.8.9","-1","","2014-01-25 14:37:02",""mouseout\",\"e2\",\"out\",\"15610\"
